latitude,longitude,address,zipcode
37.75400315,-122.4252176,"967 Dolores St, San Francisco, CA 94110, USA",94110
37.75447905,-122.3880694,"2700 3rd St, San Francisco, CA 94107, USA",94107
37.79544181,-122.4190409,"1444 Pacific Ave, San Francisco, CA 94109, USA",94109
37.74364428,-122.4962284,"2315 38th Ave, San Francisco, CA 94116, USA",94116
37.76605633,-122.3967765,"49 Missouri St, San Francisco, CA 94107, USA",94107
37.73494049,-122.4650738,"600 St Francis Blvd, San Francisco, CA 94127, USA",94127
37.75193179,-122.4016049,"2309 25th St, San Francisco, CA 94107, USA",94107
37.74407374,-122.4887403,"2311 31st Ave, San Francisco, CA 94116, USA",94116
37.75353132,-122.4967708,"1796 38th Ave, San Francisco, CA 94122, USA",94122
37.70958151,-122.4635035,"251 De Long St, San Francisco, CA 94112, USA",94112
37.72925641,-122.3925536,"5299 3rd St, San Francisco, CA 94124, USA",94124
37.76574643,-122.4669086,"825 Lincoln Way, San Francisco, CA 94122, USA",94122
37.74036215,-122.4942005,"Sunset Blvd & Ulloa St, San Francisco, CA 94116, USA",94116
37.80372962,-122.4392676,"276 Mallorca Way, San Francisco, CA 94123, USA",94123
37.79000477,-122.4489979,"3398 Washington St, San Francisco, CA 94118, USA",94118
37.78042203,-122.4396033,"1913 Eddy St, San Francisco, CA 94115, USA",94115
37.79095477,-122.4328171,"2402 Clay St, San Francisco, CA 94115, USA",94115
37.74063251,-122.4233698,"899 San Jose Avenue, San Francisco, CA 94110, USA",94110
37.76425238,-122.4337473,"3620 16th St, San Francisco, CA 94114, USA",94114
37.79782038,-122.4378106,"2322 Filbert St, San Francisco, CA 94123, USA",94123
37.73637048,-122.4086086,"62 Alemany Blvd, San Francisco, CA 94110, USA",94110
37.80247444,-122.4196309,"2354 Hyde St, San Francisco, CA 94109, USA",94109
37.73842569,-122.4671058,"1443 Portola Dr, San Francisco, CA 94127, USA",94127
37.73227986,-122.4464468,"493 Joost Ave, San Francisco, CA 94127, USA",94127
37.78000344,-122.4301001,"1008 Webster St, San Francisco, CA 94115, USA",94115
37.72742134,-122.4468672,"49 Edna St, San Francisco, CA 94112, USA",94112
37.80074804,-122.4003761,"1010 Front St, San Francisco, CA 94111, USA",94111
37.75885489,-122.4039644,"845 Vermont St, San Francisco, CA 94107, USA",94107
37.79135942,-122.4497142,"3311 Pacific Ave, San Francisco, CA 94118, USA",94118
37.71950648,-122.4402103,"2036 Alemany Blvd, San Francisco, CA 94112, USA",94112
37.7284577,-122.4479793,"262 Judson Ave, San Francisco, CA 94112, USA",94112
37.77482997,-122.4564313,"341 Willard N, San Francisco, CA 94118, USA",94118
37.80252686,-122.4083338,"516 Greenwich St, San Francisco, CA 94133, USA",94133
37.73407987,-122.3858763,"27 Las Villas Ct, San Francisco, CA 94124, USA",94124
37.73911025,-122.4332828,"252 Addison St, San Francisco, CA 94131, USA",94131
37.72006887,-122.4286588,"Moscow St & Persia Ave, San Francisco, CA 94112, USA",94112
37.73313609,-122.4464899,"394 Mangels Ave, San Francisco, CA 94127, USA",94127
37.78426449,-122.398162,"667 Folsom St, San Francisco, CA 94107, USA",94107
37.76616504,-122.4274426,"1935B 15th St, San Francisco, CA 94114, USA",94114
37.78060667,-122.3938191,"75 Varney Pl, San Francisco, CA 94107, USA",94107
37.77503374,-122.4412959,"427 Baker St, San Francisco, CA 94117, USA",94117
37.77457249,-122.5014392,"750 41st Ave, San Francisco, CA 94121, USA",94121
37.74362211,-122.4312168,"1590 Noe St, San Francisco, CA 94131, USA",94131
37.76553292,-122.4611339,"1233 4th Ave, San Francisco, CA 94122, USA",94122
37.76771984,-122.4278805,"655 14th St, San Francisco, CA 94114, USA",94114
37.79797524,-122.3998078,"733 Front St, San Francisco, CA 94111, USA",94111
37.76581359,-122.4008523,"1401 16th St, San Francisco, CA 94103, USA",94103
37.71701469,-122.4469892,"949 Delano Ave, San Francisco, CA 94112, USA",94112
37.78646862,-122.4615454,"119 3rd Ave, San Francisco, CA 94118, USA",94118
37.76938348,-122.4291443,"106 Church St, San Francisco, CA 94114, USA",94114
37.73096923,-122.3904872,"1745 Lane St, San Francisco, CA 94124, USA",94124
37.78503559,-122.4257933,"1111 Gough St, San Francisco, CA 94109, USA",94109
37.74418757,-122.4307839,"375 Valley St, San Francisco, CA 94131, USA",94131
37.72283391,-122.4433281,"415 Delano Ave, San Francisco, CA 94112, USA",94112
37.79422828,-122.4031758,"600 Commercial St, San Francisco, CA 94111, USA",94111
37.80138717,-122.4179275,"2201 Leavenworth St, San Francisco, CA 94133, USA",94133
37.74357568,-122.429892,"442 29th St, San Francisco, CA 94131, USA",94131
37.78824248,-122.4028788,"660 Market St, San Francisco, CA 94104, USA",94104
37.73322902,-122.4304088,"407 Bosworth St, San Francisco, CA 94112, USA",94112
37.74965414,-122.4751605,"2051 18th Ave, San Francisco, CA 94116, USA",94116
37.77248668,-122.4419691,"1387 Oak St, San Francisco, CA 94117, USA",94117
37.79817423,-122.4350016,"2156 Filbert St, San Francisco, CA 94123, USA",94123
37.75185107,-122.4955012,"1881 37th Ave, San Francisco, CA 94122, USA",94122
37.75763941,-122.4231022,"7 Liberty St, San Francisco, CA 94110, USA",94110
37.80075553,-122.4147725,"940 Filbert St, San Francisco, CA 94133, USA",94133
37.76207922,-122.3888467,"2172 3rd St, San Francisco, CA 94107, USA",94107
37.7129983,-122.4692247,"65 St Charles Ave, San Francisco, CA 94132, USA",94132
37.78448581,-122.4736223,"5224 California St, San Francisco, CA 94118, USA",94118
37.7461044,-122.4003618,"2248 Jerrold Ave, San Francisco, CA 94124, USA",94124
37.76851435,-122.3950375,"1600 Owens St, San Francisco, CA 94158, USA",94158
37.77120193,-122.3884087,"1375 3rd St, San Francisco, CA 94158, USA",94158
37.78400273,-122.4265366,"45 Cleary Ct, San Francisco, CA 94109, USA",94109
37.72545099,-122.4566016,"1 Southwood Dr, San Francisco, CA 94112, USA",94112
37.7908774,-122.4140907,"1029 Jones St, San Francisco, CA 94109, USA",94109
37.78156387,-122.4167958,"374 Golden Gate Ave, San Francisco, CA 94102, USA",94102
37.742483,-122.4829551,"2418 26th Ave, San Francisco, CA 94116, USA",94116
37.76175339,-122.4361297,"43 Collingwood St, San Francisco, CA 94114, USA",94114
37.78296947,-122.4491542,"2750 Geary Blvd, San Francisco, CA 94118, USA",94118
37.79544813,-122.4352393,"2300 Vallejo St, San Francisco, CA 94123, USA",94123
37.71858363,-122.4699186,"239 Byxbee St, San Francisco, CA 94132, USA",94132
37.73294158,-122.4368897,"185 Chilton Ave, San Francisco, CA 94131, USA",94131
37.77904001,-122.4418848,"854 Baker St, San Francisco, CA 94115, USA",94115
37.79200554,-122.445777,"3074 Pacific Ave, San Francisco, CA 94115, USA",94115
37.75563504,-122.4006263,"1135 De Haro St, San Francisco, CA 94107, USA",94107
37.79810292,-122.417056,"1830 Leavenworth St, San Francisco, CA 94109, USA",94109
37.72482585,-122.4231183,"821 Peru Ave, San Francisco, CA 94112, USA",94112
37.73145901,-122.4429353,"339 Monterey Blvd, San Francisco, CA 94131, USA",94131
37.77252803,-122.4374127,"327 Divisadero St, San Francisco, CA 94117, USA",94117
37.78046136,-122.4735018,"5031 Geary Blvd, San Francisco, CA 94118, USA",94118
37.78495834,-122.395811,"303 2nd St, San Francisco, CA 94107, USA",94107
37.75702427,-122.4233619,"881 Guerrero St, San Francisco, CA 94110, USA",94110
37.75261977,-122.4735347,"916 Ortega St, San Francisco, CA 94122, USA",94122
37.74688829,-122.459542,"415 Dewey Blvd, San Francisco, CA 94116, USA",94116
37.71125405,-122.3922211,"250 Executive Park Blvd, San Francisco, CA 94134, USA",94134
37.79632435,-122.4196627,"1378A Broadway, San Francisco, CA 94109, USA",94109
37.73822633,-122.4345472,"2547 Diamond St, San Francisco, CA 94131, USA",94131
37.74111777,-122.4396896,"43 Crags Ct, San Francisco, CA 94131, USA",94131
37.78061155,-122.4764196,"5300 Geary Blvd, San Francisco, CA 94121, USA",94121
37.78090557,-122.5065929,"10 Seal Rock Dr, San Francisco, CA 94121, USA",94121
37.73407952,-122.4373913,"943 Bosworth St, San Francisco, CA 94131, USA",94131
37.79735811,-122.4402288,"2960 Scott St, San Francisco, CA 94123, USA",94123
37.77785597,-122.3941382,"260 Townsend St, San Francisco, CA 94107, USA",94107
37.73492773,-122.3890915,"1566 Newcomb Ave, San Francisco, CA 94124, USA",94124
37.7326724,-122.4058371,"2362 San Bruno Ave, San Francisco, CA 94134, USA",94134
37.7708788,-122.4385985,"98 Broderick St, San Francisco, CA 94117, USA",94117
37.75885944,-122.4811659,"1543 23rd Ave, San Francisco, CA 94122, USA",94122
37.76756175,-122.450576,"753 Cole St, San Francisco, CA 94117, USA",94117
37.77218668,-122.4164187,"1581 Howard St, San Francisco, CA 94103, USA",94103
37.75929115,-122.4959086,"Sunset Blvd & Kirkham St, San Francisco, CA 94122, USA",94122
37.75754185,-122.4204912,"362 Lexington St, San Francisco, CA 94110, USA",94110
37.743792,-122.4332347,"2211 Castro St, San Francisco, CA 94131, USA",94131
37.77002277,-122.4291144,"2 Church St, San Francisco, CA 94114, USA",94114
37.74284482,-122.4229189,"769 San Jose Avenue, San Francisco, CA 94110, USA",94110
37.7726164,-122.4259925,"215 Haight St, San Francisco, CA 94102, USA",94102
37.75548872,-122.4956417,"Sunset Blvd & Moraga St, San Francisco, CA 94122, USA",94122
37.79585772,-122.438375,"2810 Pierce St, San Francisco, CA 94123, USA",94123
37.732636,-122.4113259,"300 Gaven St, San Francisco, CA 94134, USA",94134
37.72036576,-122.4725701,"956 Junipero Serra Blvd, San Francisco, CA 94132, USA",94132
37.78539766,-122.4215015,"1035 Van Ness Ave, San Francisco, CA 94109, USA",94109
37.76651361,-122.434845,"171 Henry St, San Francisco, CA 94114, USA",94114
37.74681284,-122.3879503,"1301 V, San Francisco, CA 94124, USA",94124
37.78081704,-122.4538791,"256 Parker Ave, San Francisco, CA 94118, USA",94118
37.77151204,-122.4055591,"888 Brannan St, San Francisco, CA 94103, USA",94103
37.72856797,-122.4098788,"515 Felton St, San Francisco, CA 94134, USA",94134
37.74187563,-122.4244032,"1720 Dolores St, San Francisco, CA 94110, USA",94110
37.79031515,-122.4081421,"650 Bush St, San Francisco, CA 94108, USA",94108
37.72606861,-122.4317186,"161 Paris St, San Francisco, CA 94112, USA",94112
37.77365522,-122.4338792,"400 Pierce St, San Francisco, CA 94117, USA",94117
37.77246012,-122.5025372,"863 42nd Ave, San Francisco, CA 94121, USA",94121
37.73533383,-122.4414787,"737 Congo St, San Francisco, CA 94131, USA",94131
37.76013004,-122.4281362,"668 Church St, San Francisco, CA 94114, USA",94114
37.78647859,-122.46725,"737 Lake St, San Francisco, CA 94118, USA",94118
37.78953675,-122.4187095,"1244 Larkin St, San Francisco, CA 94109, USA",94109
37.78984059,-122.4216539,"1500 Van Ness Ave, San Francisco, CA 94109, USA",94109
37.7814929,-122.4239968,"901 Turk St, San Francisco, CA 94102, USA",94102
37.79726681,-122.4305389,"2821 Laguna St, San Francisco, CA 94123, USA",94123
37.7422201,-122.425683,"256 30th St, San Francisco, CA 94131, USA",94131
37.77303454,-122.4392164,"301 Broderick St, San Francisco, CA 94117, USA",94117
37.72640025,-122.4392523,"61 Otsego Ave, San Francisco, CA 94112, USA",94112
37.76509764,-122.4410831,"8 Museum Way, San Francisco, CA 94114, USA",94114
37.71928459,-122.460145,"258 Faxon Ave, San Francisco, CA 94112, USA",94112
37.8002432,-122.4141254,"1922 Taylor St, San Francisco, CA 94133, USA",94133
37.75799309,-122.3886187,"710 22nd St, San Francisco, CA 94107, USA",94107
37.76427774,-122.4715981,"1200 Irving St, San Francisco, CA 94122, USA",94122
37.76739391,-122.4463133,"798 Ashbury St, San Francisco, CA 94117, USA",94117
37.73924401,-122.4946114,"2559 37th Ave, San Francisco, CA 94116, USA",94116
37.75304331,-122.3909749,"1065 Iowa St, San Francisco, CA 94107, USA",94107
37.77217317,-122.4044843,"888 Brannan St, San Francisco, CA 94103, USA",94103
37.77730963,-122.4277062,"682 Grove St, San Francisco, CA 94102, USA",94102
37.79745026,-122.4332435,"2060 Union St, San Francisco, CA 94123, USA",94123
37.76675393,-122.4325641,"64 Henry St, San Francisco, CA 94114, USA",94114
37.78576035,-122.4314386,"1770 Post St, San Francisco, CA 94115, USA",94115
37.7982303,-122.4044683,"426 Broadway, San Francisco, CA 94133, USA",94133
37.78255121,-122.4057066,"340 Minna St, San Francisco, CA 94103, USA",94103
37.78998143,-122.4546784,"3616 Jackson St, San Francisco, CA 94118, USA",94118
37.7502589,-122.4946188,"1970 36th Ave, San Francisco, CA 94116, USA",94116
37.77733458,-122.4084072,"259 7th St, San Francisco, CA 94103, USA",94103
37.7484179,-122.4617479,"160 Castenada Ave, San Francisco, CA 94116, USA",94116
37.7396945,-122.4260472,"113 Randall St, San Francisco, CA 94131, USA",94131
37.70849769,-122.4238402,"522-556 Carter St, San Francisco, CA 94134, USA",94134
37.78521161,-122.4000655,"201 3rd St, San Francisco, CA 94103, USA",94103
37.78572084,-122.4841272,"2303 Lake St, San Francisco, CA 94121, USA",94121
37.74500973,-122.4943402,"2254 36th Ave, San Francisco, CA 94116, USA",94116
37.75568012,-122.4158983,"3064 22nd St, San Francisco, CA 94110, USA",94110
37.77657273,-122.4638902,"632 6th Ave, San Francisco, CA 94118, USA",94118
37.78670066,-122.4797654,"2 20th Ave, San Francisco, CA 94121, USA",94121
37.77673078,-122.4049059,"1020 Harrison St, San Francisco, CA 94103, USA",94103
37.7469125,-122.4358011,"1315 Diamond St, San Francisco, CA 94131, USA",94131
37.77236512,-122.4199941,"70 Otis St, San Francisco, CA 94103, USA",94103
37.72915985,-122.4432107,"54 Staples Ave, San Francisco, CA 94131, USA",94131
37.80251017,-122.4096843,"1817 Stockton St, San Francisco, CA 94133, USA",94133
37.73483442,-122.3958579,"111 Bridgeview Dr, San Francisco, CA 94124, USA",94124
37.76425571,-122.4625804,"426 Irving St, San Francisco, CA 94122, USA",94122
37.75942908,-122.4669718,"1544 10th Ave, San Francisco, CA 94122, USA",94122
37.73834781,-122.4808158,"2639 24th Ave, San Francisco, CA 94116, USA",94116
37.71220791,-122.4016428,"8530 Blanken Ave, San Francisco, CA 94134, USA",94134
37.74905591,-122.4114641,"3025 Harrison St, San Francisco, CA 94110, USA",94110
37.78123851,-122.4804454,"350 21st Ave, San Francisco, CA 94121, USA",94121
37.75310267,-122.4319214,"3992 23rd St, San Francisco, CA 94114, USA",94114
37.7926726,-122.4263885,"2000 Washington St, San Francisco, CA 94109, USA",94109
37.76054556,-122.3888407,"2298 3rd St, San Francisco, CA 94107, USA",94107
37.72595081,-122.4364172,"1638 Alemany Blvd, San Francisco, CA 94112, USA",94112
37.80052952,-122.4192238,"2124 Hyde St, San Francisco, CA 94109, USA",94109
37.75024201,-122.4338795,"1409 Castro St, San Francisco, CA 94114, USA",94114
37.76975952,-122.4064428,"999 Brannan St, San Francisco, CA 94103, USA",94103
37.80301147,-122.4216269,"2707 Larkin St, San Francisco, CA 94109, USA",94109
37.7852552,-122.4403432,"1701 Divisadero St, San Francisco, CA 94115, USA",94115
37.72631074,-122.4075308,"414 Somerset St, San Francisco, CA 94134, USA",94134
37.73779065,-122.4185876,"201 Holly Park Cir, San Francisco, CA 94110, USA",94110
37.75727703,-122.4659285,"1663 9th Ave, San Francisco, CA 94122, USA",94122
37.79199249,-122.4317448,"2340 Washington St, San Francisco, CA 94115, USA",94115
37.75035279,-122.438485,"592 Jersey St, San Francisco, CA 94114, USA",94114
37.79800256,-122.4048696,"447 Broadway, San Francisco, CA 94133, USA",94133
37.76542394,-122.4577949,"2 Hugo St, San Francisco, CA 94122, USA",94122
37.76196594,-122.4340944,"32 Hartford St, San Francisco, CA 94114, USA",94114
37.71729442,-122.4679756,"266 Vernon St, San Francisco, CA 94132, USA",94132
37.73170737,-122.3887806,"1547 Quesada Ave, San Francisco, CA 94124, USA",94124
37.7637737,-122.448244,"477 Belvedere St, San Francisco, CA 94117, USA",94117
37.78816708,-122.3957414,"505 Howard St, San Francisco, CA 94105, USA",94105
37.73692852,-122.4645828,"135 Terrace Dr, San Francisco, CA 94127, USA",94127
37.73825118,-122.4797532,"2643 23rd Ave, San Francisco, CA 94116, USA",94116
37.78657911,-122.4383465,"1802 Scott St, San Francisco, CA 94115, USA",94115
37.7810892,-122.4761265,"368 17th Ave, San Francisco, CA 94121, USA",94121
37.74089992,-122.4386804,"280 Gold Mine Dr, San Francisco, CA 94131, USA",94131
37.76278475,-122.4291905,"3719 17th St, San Francisco, CA 94114, USA",94114
37.78221237,-122.4342251,"1700 Ellis St, San Francisco, CA 94115, USA",94115
37.78934709,-122.4488663,"222 Walnut St, San Francisco, CA 94118, USA",94118
37.73955156,-122.4151787,"261 Anderson St, San Francisco, CA 94110, USA",94110
37.71794411,-122.4682504,"600 Shields St, San Francisco, CA 94132, USA",94132
37.73316957,-122.4419013,"198 Mangels Ave, San Francisco, CA 94131, USA",94131
37.73060566,-122.380992,"1319 Ingalls St, San Francisco, CA 94124, USA",94124
37.76498181,-122.4321136,"2257 Market St, San Francisco, CA 94114, USA",94114
37.72761529,-122.3828485,"1208 Revere Ave, San Francisco, CA 94124, USA",94124
37.76249639,-122.4714617,"1366 14th Ave, San Francisco, CA 94122, USA",94122
37.71672279,-122.4353367,"791 Edinburgh St, San Francisco, CA 94112, USA",94112
37.7612301,-122.4960699,"Sunset Blvd & Judah St, San Francisco, CA 94122, USA",94122
37.77488685,-122.4691328,"706 11th Ave, San Francisco, CA 94118, USA",94118
37.72061151,-122.4552111,"127 Brighton Ave, San Francisco, CA 94112, USA",94112
37.73012401,-122.4362456,"253 Theresa St, San Francisco, CA 94112, USA",94112
37.76262403,-122.4340358,"3952 17th St, San Francisco, CA 94114, USA",94114
37.76021885,-122.4959564,"1427 37th Ave, San Francisco, CA 94122, USA",94122
37.76093318,-122.4629656,"1477 6th Ave, San Francisco, CA 94122, USA",94122
37.71108091,-122.4528416,"170 Lawrence Ave, San Francisco, CA 94112, USA",94112
37.71133626,-122.3925747,"301 Executive Park Blvd, San Francisco, CA 94134, USA",94134
37.78513455,-122.4187549,"888 O'Farrell St, San Francisco, CA 94109, USA",94109
37.74268848,-122.420542,"214 Coleridge St, San Francisco, CA 94110, USA",94110
37.76303723,-122.4270489,"3632 17th St, San Francisco, CA 94114, USA",94114
37.7555332,-122.418338,"3184 22nd St, San Francisco, CA 94110, USA",94110
37.72100873,-122.4037435,"250 Mansell St, San Francisco, CA 94134, USA",94134
37.77428436,-122.4213315,"24 Page St, San Francisco, CA 94102, USA",94102
37.73510961,-122.4525552,"136 Burlwood Dr, San Francisco, CA 94127, USA",94127
37.77539523,-122.506215,"695 45th Ave, San Francisco, CA 94121, USA",94121
37.80386706,-122.4343689,"1633 North Point St, San Francisco, CA 94123, USA",94123
37.74931269,-122.4089118,"2818 Bryant St, San Francisco, CA 94110, USA",94110
37.7543483,-122.4541863,"468 Dellbrook Ave, San Francisco, CA 94131, USA",94131
37.7289598,-122.4211078,"717 Silver Ave, San Francisco, CA 94134, USA",94134
37.72610252,-122.4572407,"40 Eastwood Dr, San Francisco, CA 94112, USA",94112
37.80398448,-122.4407362,"300 Avila St, San Francisco, CA 94123, USA",94123
37.75220832,-122.4334229,"568 Elizabeth St, San Francisco, CA 94114, USA",94114
37.76498913,-122.4310603,"242 Sanchez St, San Francisco, CA 94114, USA",94114
37.73206435,-122.3830687,"50 La Salle Ave, San Francisco, CA 94124, USA",94124
37.74442238,-122.4662152,"500 Magellan Ave, San Francisco, CA 94116, USA",94116
37.7830648,-122.4310709,"1337 Webster St, San Francisco, CA 94115, USA",94115
37.80226513,-122.4005782,"920 The Embarcadero, San Francisco, CA 94111, USA",94111
37.74655519,-122.3882655,"10 Quint St, San Francisco, CA 94124, USA",94124
37.7536535,-122.4251806,"993 Dolores St, San Francisco, CA 94110, USA",94110
37.78201707,-122.4132137,"150 Golden Gate Ave, San Francisco, CA 94102, USA",94102
37.74819473,-122.4110727,"3089 Cesar Chavez, San Francisco, CA 94110, USA",94110
37.74489124,-122.4343824,"540 28th St, San Francisco, CA 94131, USA",94131
37.79420578,-122.4408992,"55 Normandie Terrace, San Francisco, CA 94115, USA",94115
37.71891106,-122.433659,"643 Edinburgh St, San Francisco, CA 94112, USA",94112
37.7673852,-122.435543,"14th St & Castro St, San Francisco, CA 94114, USA",94114
37.79367357,-122.4365707,"2627 Steiner St, San Francisco, CA 94115, USA",94115
37.71893297,-122.3978632,"1075 Le Conte Ave, San Francisco, CA 94124, USA",94124
37.72026277,-122.4457624,"545 Geneva Ave, San Francisco, CA 94112, USA",94112
37.75553658,-122.4809529,"1715 23rd Ave, San Francisco, CA 94122, USA",94122
37.77970346,-122.4030342,"330 5th St, San Francisco, CA 94107, USA",94107
37.72709308,-122.4100287,"300 Hamilton St, San Francisco, CA 94134, USA",94134
37.72340376,-122.4398464,"137 Ocean Ave, San Francisco, CA 94112, USA",94112
37.79926433,-122.4397455,"2353 Lombard St, San Francisco, CA 94123, USA",94123
37.77232555,-122.429248,"410 Haight St, San Francisco, CA 94117, USA",94117
37.73219621,-122.4489899,"443 Foerster St, San Francisco, CA 94127, USA",94127
37.75842243,-122.398954,"717 Wisconsin St, San Francisco, CA 94107, USA",94107
37.75849447,-122.410529,"841 Florida St, San Francisco, CA 94110, USA",94110
37.73472193,-122.4036992,"184 Elmira St, San Francisco, CA 94124, USA",94124
37.78401955,-122.4367914,"1430 Scott St, San Francisco, CA 94115, USA",94115
37.79806367,-122.4134632,"2 Fallon Pl, San Francisco, CA 94133, USA",94133
37.75833405,-122.4134694,"733 Treat Ave, San Francisco, CA 94110, USA",94110
37.71489029,-122.4101913,"362 Arleta Ave, San Francisco, CA 94134, USA",94134
37.80316464,-122.4185381,"900 Chestnut St, San Francisco, CA 94109, USA",94109
37.7804503,-122.4244593,"839 Golden Gate Ave, San Francisco, CA 94102, USA",94102
37.76248686,-122.4428298,"95 Saturn St, San Francisco, CA 94114, USA",94114
37.77816586,-122.3977504,"150 Freelon St, San Francisco, CA 94107, USA",94107
37.79174161,-122.4479077,"1 Presidio Ave, San Francisco, CA 94115, USA",94115
37.72032557,-122.3946313,"3125 Jennings St, San Francisco, CA 94124, USA",94124
37.72726166,-122.396967,"198 Orsi Cir, San Francisco, CA 94124, USA",94124
37.73077981,-122.439357,"50 Hearst Ave, San Francisco, CA 94131, USA",94131
37.72798822,-122.4422605,"50 Paulding St, San Francisco, CA 94112, USA",94112
37.78343038,-122.3930278,"501 2nd St, San Francisco, CA 94107, USA",94107
37.7935681,-122.3957971,"298 Market St, San Francisco, CA 94105, USA",94105
37.73157364,-122.4428717,"331 Monterey Blvd, San Francisco, CA 94131, USA",94131
37.73921474,-122.4021314,"141 Industrial St, San Francisco, CA 94124, USA",94124
37.76040458,-122.3954558,"465 Missouri St, San Francisco, CA 94107, USA",94107
37.77550293,-122.4209231,"110 Franklin St, San Francisco, CA 94102, USA",94102
37.7767262,-122.4237487,"445 Hayes St, San Francisco, CA 94102, USA",94102
37.77808919,-122.444186,"2034 Golden Gate Ave, San Francisco, CA 94115, USA",94115
37.78715098,-122.4842684,"107 24th Ave, San Francisco, CA 94121, USA",94121
37.77081934,-122.4050119,"630 8th St, San Francisco, CA 94103, USA",94103
37.75133067,-122.4982361,"3223 Ortega St, San Francisco, CA 94116, USA",94116
37.7826886,-122.4555196,"160 Commonwealth Ave, San Francisco, CA 94118, USA",94118
37.76752479,-122.4509606,"25 Beulah St, San Francisco, CA 94117, USA",94117
37.75572532,-122.4688709,"1738 12th Ave, San Francisco, CA 94122, USA",94122
37.74816298,-122.4119079,"3125 Cesar Chavez, San Francisco, CA 94110, USA",94110
37.78965904,-122.4237769,"1688 Pine St, San Francisco, CA 94109, USA",94109
37.75665055,-122.4264826,"3534 21st St, San Francisco, CA 94114, USA",94114
37.76215757,-122.4846249,"1355 26th Ave, San Francisco, CA 94122, USA",94122
37.76659288,-122.4026435,"251 Rhode Island St, San Francisco, CA 94103, USA",94103
37.75032852,-122.4159959,"1419 S Van Ness Ave, San Francisco, CA 94110, USA",94110
37.7428649,-122.4639348,"5 Claremont Blvd, San Francisco, CA 94127, USA",94127
37.78056919,-122.3889934,"88 King St, San Francisco, CA 94107, USA",94107
37.74965727,-122.4639264,"66 Sotelo Ave, San Francisco, CA 94116, USA",94116
37.73818268,-122.4119411,"401 Prentiss St, San Francisco, CA 94110, USA",94110
37.72161424,-122.4423346,"241 Oneida Ave, San Francisco, CA 94112, USA",94112
37.77054931,-122.4357257,"708 Waller St, San Francisco, CA 94117, USA",94117
37.74974773,-122.4415182,"73 Fountain St, San Francisco, CA 94114, USA",94114
37.74663457,-122.4081878,"925 France Ave, San Francisco, CA 94112, USA",94112
37.74015453,-122.3855292,"501 Mendell St, San Francisco, CA 94124, USA",94124
37.79838808,-122.409777,"735 Vallejo St, San Francisco, CA 94133, USA",94133
37.75193631,-122.4379504,"772 Elizabeth St, San Francisco, CA 94114, USA",94114
37.71345666,-122.4056665,"135 Arleta Ave, San Francisco, CA 94134, USA",94134
37.77207115,-122.4311627,"542 Haight St, San Francisco, CA 94117, USA",94117
37.77439556,-122.4234738,"170 Lily St, San Francisco, CA 94102, USA",94102
37.76141824,-122.4252212,"3663A 18th St, San Francisco, CA 94110, USA",94110
37.78438107,-122.4261941,"1111 Gough St, San Francisco, CA 94109, USA",94109
37.77851941,-122.4077184,"131 Russ St, San Francisco, CA 94103, USA",94103
37.77769803,-122.4069089,"1052 Folsom St, San Francisco, CA 94103, USA",94103
37.75833349,-122.3942879,"642 Mississippi St, San Francisco, CA 94107, USA",94107
37.77111256,-122.4321132,"209 Steiner St, San Francisco, CA 94117, USA",94117
37.76115578,-122.4052491,"628 San Bruno Ave, San Francisco, CA 94107, USA",94107
37.75777558,-122.4020064,"952 Rhode Island St, San Francisco, CA 94107, USA",94107
37.77669028,-122.4089762,"72 Langton St, San Francisco, CA 94103, USA",94103
37.76098859,-122.40165,"1919 19th St, San Francisco, CA 94107, USA",94107
37.77326462,-122.4375838,"401 Divisadero St, San Francisco, CA 94117, USA",94117
37.77562052,-122.4323285,"965 Hayes St, San Francisco, CA 94117, USA",94117
37.77813397,-122.449806,"2601 Turk Blvd, San Francisco, CA 94118, USA",94118
37.72994141,-122.4459102,"272 Flood Ave, San Francisco, CA 94112, USA",94112
37.74699057,-122.4635992,"81 Lopez Ave, San Francisco, CA 94116, USA",94116
37.80389119,-122.4157112,"1025 Columbus Ave, San Francisco, CA 94133, USA",94133
37.73677655,-122.4925234,"2707 35th Ave, San Francisco, CA 94116, USA",94116
37.77597047,-122.4900536,"701 30th Ave, San Francisco, CA 94121, USA",94121
37.7580968,-122.4146157,"2447 Folsom St, San Francisco, CA 94110, USA",94110
37.76282706,-122.4063698,"522 Utah St, San Francisco, CA 94110, USA",94110
37.73685397,-122.3928267,"1759 Newcomb Ave, San Francisco, CA 94124, USA",94124
37.74888189,-122.4105363,"1443 Alabama St, San Francisco, CA 94110, USA",94110
37.77625918,-122.4173122,"10 10th St, San Francisco, CA 94103, USA",94103
37.73524346,-122.4035984,"165 Elmira St, San Francisco, CA 94124, USA",94124
37.75486918,-122.4272257,"3577 22nd St, San Francisco, CA 94114, USA",94114
37.7279334,-122.4231281,"450 Pioche St, San Francisco, CA 94134, USA",94134
37.76729989,-122.4212139,"56 Julian Ave, San Francisco, CA 94103, USA",94103
37.72370018,-122.4557677,"1299 Ocean Ave, San Francisco, CA 94112, USA",94112
37.77237222,-122.4288308,"402 Haight St, San Francisco, CA 94117, USA",94117
37.7647636,-122.4288099,"400 Church St, San Francisco, CA 94114, USA",94114
37.77724555,-122.4431754,"1886 McAllister St, San Francisco, CA 94115, USA",94115
